,date,LR FP Equity,2061Q FP Equity,FR FP Equity,ALO FP Equity,DSY FP Equity,SW FP Equity,CO FP Equity,TFI FP Equity,HO FP Equity,PUB FP Equity,VANTI FP Equity,AF FP Equity,EDEN FP Equity,DEXB BB Equity,MMB FP Equity,SEV FP Equity,SEV FP Equity.1,UG FP Equity,ALU FP Equity,STMPA FP Equity,VK FP Equity,GTO NA Equity,EDF FP Equity,ALO FP Equity.1,LI FP Equity,NOKIA FP Equity,SOLB BB Equity,WLN FP Equity,FR FP Equity.1,SW FP Equity.1,AC FP Equity,ATO FP Equity,VIV FP Equity,WLN FP Equity.1,MSCI FRANCE,,,
3560,1/17/2013,32.64,,13.285,29.904,8.322,47.2334,71.29,8.978,26.395,47.89,16.0573,41.9264,23.425,50,25.75,9.007,9.007,5.3242,1.208,6.23,323.0449,69.16,13.0366,29.904,30.37,,19.0566,,13.285,47.2334,27.4,41.4839,4.8276,,104.46,,,
3561,1/18/2013,33.26,,13.2817,29.6768,8.281,48.1948,72.7,9.028,27.2,48.9,16.5343,40.827,23.54,50,25.65,9.1,9.1,5.1671,1.1985,6.272,323.0034,66.86,12.9258,29.6768,30.125,,19.0983,,13.2817,48.1948,28.315,41.6427,4.8523,,104.44,,,
3562,1/21/2013,33.3,,13.2817,29.5563,8.356,48.1068,72.9,8.934,27.04,49.15,18.76,42.456,23.565,50,25.75,9.525,9.525,5.1588,1.207,6.25,329.8122,66.75,13.1918,29.5563,30.2,,19.0816,,13.2817,48.1068,28.215,41.6957,4.8712,,105.01,,,
3563,1/22/2013,33.56,,13.4167,29.7185,8.306,48.004,72.95,8.98,27.3,48.865,18.3626,42.4711,23.49,50,25.75,9.61,9.61,5.1158,1.1966,6.208,329.5216,65.44,13.0411,29.7185,30.16,,19.1818,,13.4167,48.004,28.78,41.7864,4.6749,,104.42,,,
3564,1/23/2013,33.85,,13.2667,29.8947,8.352,47.8939,72.67,8.897,26.935,48.495,18.2831,42.0828,23.445,50,25.75,9.626,9.626,5.1025,1.2526,6.117,332.4693,66.24,12.8549,29.8947,30.22,,19.1902,,13.2667,47.8939,28.385,41.499,4.6023,,104.05,,,
3565,1/24/2013,33.965,,13.275,30.0292,8.308,48.1141,73.09,8.873,27.08,48.885,18.6011,43.7673,23.595,40,25.955,9.843,9.843,5.0786,1.2346,6.158,345.5472,65.87,12.8682,30.0292,29.78,,19.1568,,13.275,48.1141,28.65,41.8998,4.6241,,104.76,,,
3566,1/25/2013,34.25,,13.42,30.2239,8.429,48.5397,73.43,8.881,26.995,49.155,18.3626,44.8315,23.885,50,26.29,9.88,9.88,5.0786,1.2402,6.42,356.1341,65.04,12.8992,30.2239,29.56,,19.6244,,13.42,48.5397,28.995,42.3006,4.611,,105.43,,,
3567,1/28/2013,34.785,,13.3683,31.0909,8.355,48.5838,72.86,8.789,27.05,48.68,18.919,44.7054,24.045,40,26.555,9.813,9.813,5.2159,1.2564,6.36,351.6502,64.57,12.7928,31.0909,29.45,,19.4658,,13.3683,48.5838,28.81,41.5974,4.6444,,105.48,,,
3568,1/29/2013,34.34,,13.33,31.5869,8.441,48.2168,73.71,8.812,26.9,48.545,19.4755,43.2125,23.835,50,26.625,9.823,9.823,5.1249,1.2203,6.215,349.7404,64.67,12.9347,31.5869,29.45,,19.5326,,13.33,48.2168,28.845,41.2798,4.6589,,105.58,,,
3569,1/30/2013,33.625,,13.3833,30.5577,8.213,47.505,73.16,8.8,26.96,48.645,19.6345,41.6844,23.595,50,26.44,9.769,9.769,4.9297,1.1539,6.126,341.6861,65.09,12.7707,30.5577,29.66,,19.2988,,13.3833,47.505,28.995,41.2041,4.595,,105.02,,,
3570,1/31/2013,33.425,,13.2333,30.312,8.188,48.1288,72.15,8.9,26.515,48.255,20.2704,40.4437,23.61,40,26.63,9.751,9.751,4.751,1.17,6.34,332.5108,65.58,12.5402,30.312,29.05,,19.3405,,13.2333,48.1288,28.75,40.7429,4.5906,,104.18,,,
3571,2/1/2013,33.755,,13.78,31.0306,8.284,48.3122,73.5,9.024,27.235,49.175,20.3499,41.4927,24.305,50,26.66,9.721,9.721,4.866,1.2336,6.642,337.5759,67.84,12.5934,31.0306,29.005,,19.733,,13.78,48.3122,29.355,41.7032,4.611,,105.36,,,
3572,2/4/2013,33.085,,13.24,30.4557,8.189,48.0774,72.34,8.848,26.79,48.23,20.0319,39.8889,24.135,40,26.02,9.665,9.665,4.6873,1.2308,6.468,326.4078,68.26,12.3363,30.4557,28.795,,19.115,,13.24,48.0774,28.45,41.3932,4.4961,,102.42,,,
3573,2/5/2013,33.14,,13.2117,30.4186,8.238,48.6719,72.85,8.758,26.885,48.335,20.1909,40.3831,23.765,50,26.185,9.788,9.788,4.6906,1.2393,6.359,326.1172,67.84,12.323,30.4186,29.3,,19.2403,,13.2117,48.6719,28.83,41.4386,4.5645,,103.32,,,
3574,2/6/2013,32.83,,13.1617,29.8947,8.048,48.6278,73.03,8.63,26.72,48.56,19.7139,40.7211,24.005,40,25.955,9.822,9.822,4.8056,1.2289,6.382,324.6641,67.18,12.2166,29.8947,29.06,,19.0816,,13.1617,48.6278,28.905,41.7108,4.5499,,102.01,,,
3575,2/7/2013,32.405,,13.2683,29.7788,8.106,49.0828,73.25,8.839,26.52,48.36,19.8729,41.4221,24.05,50,26.055,9.979,9.979,4.8577,1.1691,6.229,320.4708,66.86,12.1723,29.7788,29,,19.115,,13.2683,49.0828,28.85,41.9603,4.4874,,100.98,,,
3576,2/8/2013,33.26,,13.5033,29.9782,8.18,49.5012,74.2,9.15,26.57,48.775,20.0319,41.755,24.25,50,26.405,9.913,9.913,4.9528,1.1985,6.357,324.4565,66.67,12.5535,29.9782,29.115,,19.2821,,13.5033,49.5012,29.27,42.4745,4.5834,,102.28,,,
3577,2/11/2013,33.33,,13.4667,30.0616,8.094,49.2516,75,9.25,26.72,48.285,19.7934,41.2254,23.855,50,26.29,9.85,9.85,4.976,1.208,6.304,325.9096,65.7,12.62,30.0616,29.05,,19.1401,,13.4667,49.2516,29.195,42.1116,4.579,,102.26,,,
3578,2/12/2013,34.075,,13.435,30.2702,8.234,49.2883,75.52,9.36,26.8,48.585,19.7934,42.0172,23.92,40,26.2,9.945,9.945,4.9338,1.1956,6.426,322.7543,65.9,12.5889,30.2702,29.505,,19.257,,13.435,49.2883,29.24,42.7467,4.5645,,103.22,,,
3579,2/13/2013,34.045,,13.5,30.9147,8.275,49.8461,77.03,9.165,27.395,48.69,19.7934,41.6793,24.745,50,26.105,9.839,9.839,5.2936,1.1738,6.435,328.193,67.97,12.6244,30.9147,29.805,,19.7497,,13.5,49.8461,29.425,42.6484,4.5034,,103.57,,,
3580,2/14/2013,33.56,,13.6283,31.1789,8.335,50.0883,76.34,9.12,27.405,49.11,20.0319,41.8911,24.95,40,25.96,9.574,9.574,5.2738,1.1473,6.459,326.7399,69.48,13.2538,31.1789,29.88,,19.566,,13.6283,50.0883,29.26,42.7997,4.4787,,102.84,,,
3581,2/15/2013,33.915,,13.73,30.9703,8.406,50.6387,76.82,9.245,27.435,50,19.8729,42.5014,25.295,50,26.1,9.833,9.833,5.2837,1.114,6.369,328.193,69.83,13.01,30.9703,29.755,,18.614,,13.73,50.6387,29.575,43.0265,4.563,,102.75,,,
3582,2/18/2013,34.03,,13.605,31.0677,8.41,50.8515,76.98,9.4,27.305,50.69,20.2704,42.9604,24.95,50,26.11,9.874,9.874,5.2531,1.1169,6.235,325.2868,70.29,13.1209,31.0677,29.875,,18.1463,,13.605,50.8515,28.84,43.1551,4.5993,,102.98,,,
3583,2/19/2013,34.35,,13.77,31.7492,8.487,51.7762,77.33,9.47,27.555,51.19,21.1448,44.0044,25.485,50,26.255,10.065,10.065,5.1547,1.1055,6.25,333.5072,70.38,13.2538,31.7492,30.3,,18.756,,13.77,51.7762,29.045,43.571,4.6023,,104.83,,,
3584,2/20/2013,34.35,,13.7,31.3366,8.62,51.3946,76.52,8.671,27.2,51.45,21.3833,43.1722,25.68,50,26.475,9.9,9.9,5.0537,1.0989,6.24,335.8322,69.69,13.0322,31.3366,30.48,,18.7225,,13.7,51.3946,28,43.2836,4.4961,,104.2,,,
3585,2/21/2013,33.84,,13.5117,30.5113,8.61,51.1671,76.81,8.278,26.6,50.33,21.5423,41.9971,25.525,50,25.8,9.598,9.598,4.8437,1.0818,6.019,347.374,67.9,12.6244,30.5113,30.25,,18.0211,,13.5117,51.1671,27.7,42.6333,4.3173,,101.94,,,
3586,2/22/2013,35.04,,13.82,30.6133,8.666,51.8349,78.01,8.37,26.985,50.48,21.7807,39.1878,26.03,60,26.34,9.797,9.797,4.7345,1.0618,6.023,351.6502,68.18,12.9613,30.6133,30.35,,18.3217,,13.82,51.8349,28.22,44.0776,4.4918,,104.12,,,
3587,2/25/2013,35.23,,14.11,30.873,8.662,51.4313,77.9,8.47,26.945,50.45,21.5423,39.7779,26.255,50,26.355,9.895,9.895,4.7568,1.0486,6.09,347.0003,69.11,13.0677,30.873,30.35,,18.6307,,14.11,51.4313,27.685,44.3876,4.6357,,104.43,,,
3588,2/26/2013,34.815,,13.9667,30.0894,8.682,51.3432,76.76,8.442,26.59,49.97,21.1448,39.4854,26.485,60,25.785,9.644,9.644,4.6733,1.003,5.906,336.2889,68.38,12.7086,30.0894,30.4,,18.2549,,13.9667,51.3432,27.38,44.1835,4.5543,,101.86,,,
3589,2/27/2013,35.26,,14.2683,30.4557,8.602,51.8129,76.89,8.524,26.645,50.23,21.2243,40.2268,26.55,50,26.935,10.05,10.05,4.7791,1.0286,6.15,341.7691,69.6,12.8416,30.4557,30.83,,18.3468,,14.2683,51.8129,27.5,43.3668,4.6837,,103.66,,,
3590,2/28/2013,35.215,,14.4267,31.3412,8.694,52.0624,77,8.618,26.985,50.62,21.1448,41.0741,26.5,50,27.34,10.215,10.215,4.7957,1.0154,6.107,339.029,69.74,12.8416,31.3412,31.475,,18.28,,14.4267,52.0624,27.63,43.019,4.6866,,104.5,,,
3591,3/1/2013,34.88,,14.35,31.3412,8.737,52.5468,77.03,8.375,30.3,50.55,20.9063,41.3464,26.615,50,27.42,9.981,9.981,4.5988,1.0135,6.076,332.926,69.95,12.7396,31.3412,31.695,,18.163,,14.35,52.5468,27.475,42.7165,4.5368,,103.95,,,
