,date,JMAT LN Equity,MCRO LN Equity,JMAT LN Equity.1,AL/ LN Equity,LMI LN Equity,POLY LN Equity,COB LN Equity,BLND LN Equity,CPG LN Equity,FXPO LN Equity,AGK LN Equity,WG/ LN Equity,KGF LN Equity,HL/ LN Equity,CNE LN Equity,LSEG LN Equity,WMH LN Equity,1655637D LN Equity,DRX LN Equity,ATST LN Equity,BBY LN Equity,FCIT LN Equity,PNN LN Equity,MERL LN Equity,FRES LN Equity,CW/ LN Equity,CNA LN Equity,539988Q LN Equity,BI/ LN Equity,ISYS LN Equity,III LN Equity,PSN LN Equity,HIK LN Equity,AU/ LN Equity,WEIR LN Equity,ESSR LN Equity,IAP LN Equity,EMG LN Equity,SRP LN Equity,ADN LN Equity,SEM LN Equity,INTU LN Equity,IDS LN Equity,SPT LN Equity,THUS LN Equity,ENRC LN Equity,VED LN Equity,CRDA LN Equity,HAS LN Equity,TUI LN Equity,MRO LN Equity,WTB LN Equity,EVR LN Equity,1837977D LN Equity,TATE LN Equity,PFC LN Equity,BKG LN Equity,MGGT LN Equity,MRW LN Equity,SCTN LN Equity,FRAS LN Equity,CURY LN Equity,BET LN Equity,SDR LN Equity,8179618Q LN Equity,CPI LN Equity,SDR LN Equity.1,8179618Q LN Equity.1,CPI LN Equity.1,FTSE ALL SHARES,,
3962,10/9/2014,2927.648,1405.719,2927.648,,2114.802,480.7,197.173,678,994.24,92,1474,692,296.8,922.5,830.347,1822,351.6,429.5,609.5,444.4,155.8,385.2,1156.499,332.7,770,,302.4,,,,357.6,1276,1860,,2300,,371,119.4,226.425,393.3,,316.8,401.9,72,,,923.5,2191.977,122.7,,805.785,3429.615,120.8,161.2,693,959.735,2115,435.2,159.7,,589.5,367,1310.857,379.78,,701.868,379.78,,701.868,3427.7,,
3963,10/10/2014,2904.354,1398.011,2904.354,,2054.482,471.6,198.281,680,986.44,87.85,1454,663.5,291.5,884,801.119,1814,343.7,428.9,611,438,152,380.5,1151.249,341,749,,293.4,,,,357.4,1291,1794,,2206,,370.8,114.1,226.344,396,,316.2,398.5,72,,,852.5,2163.331,120.5,,787.959,3400.405,118,159.5,686.583,936.186,2063,428.3,154.4,,577,362.4,1299.429,374,,692.112,374,,692.112,3380.02,,
3964,10/13/2014,2917.06,1392.405,2917.06,,2099.119,483.6,196.213,678,979.16,90.55,1461,675,290.3,875,787.224,1816,348.3,425.2,606.5,434.1,153.7,381,1148.249,341.6,778.5,,293.6,,,,356.5,1289,1787,,2155,,371.3,113.8,226.991,394.7,,316.3,393.7,72,,,843.5,2162.27,118.9,,802.814,3405.56,118.7,161.5,683.667,944.356,2061,427.8,155.9,,575,357.1,1293.714,369.24,,691.502,369.24,,691.502,3387.01,,
3965,10/14/2014,3045.178,1401.515,3045.178,,2171.502,491.1,197.173,679,986.96,93.15,1477,677,290.9,872,770.933,1821,347.8,428.2,603.5,437,148.7,382.1,1166.249,342.3,790.5,,293.8,,,,357.4,1311,1795,,2213,,382.7,114.4,229.178,397.4,,315.8,399.9,76,,,857.5,2177.124,117,,814.697,3436.488,122.1,164.9,684.833,942.915,2100,434.9,156.5,,593.5,361,1304,374.85,,696.38,374.85,,696.38,3403.04,,
3966,10/15/2014,2963.648,1384.697,2963.648,,2148.581,478.4,194.736,662.5,975.52,87.05,1452,647,289.2,851.5,745.539,1794,342,428.8,589,426,156.5,372.5,1142.249,339.1,794,,286.6,,,,352.1,1293,1785,,2120,,371.6,108.3,228.935,395.9,,310.1,407.4,74.15,,,824.5,2119.831,110.7,,799.843,3427.038,120.7,162.2,684.833,928.016,2102,423.9,157.6,,574,356.7,1268.571,364.82,,679.306,364.82,,679.306,3314.63,,
3967,10/16/2014,3030.354,1400.814,3030.354,,2155.819,475.5,196.656,680,979.16,85,1475,654,289.4,871,742.664,1798,341,426.1,587.5,426.5,158.4,372.2,1147.499,338,815,,288.4,,,,352.5,1309,1754,,2155,,372.9,111.7,232.336,397.5,,317.1,412.6,74.35,,,801,2142.111,112.7,,811.726,3505.218,123,167.1,672.583,949.162,2157,436.5,156.5,,575,355.7,1286.857,364.99,,670.769,364.99,,670.769,3308.67,,
3968,10/17/2014,3043.06,1390.303,3043.06,,2189.598,482.2,200.127,687,996.32,86.45,1491,666.5,299,921,780.995,1848,353.5,433.3,587,435.7,163.1,380.6,1162.499,337,798,,295.5,,,,362.9,1353,1792,,2229,,388.1,117.9,233.389,405,,322.3,431.7,75,,,802,2166.514,116.8,,818.989,3614.326,128.7,168.7,676.083,1018.848,2183,441.4,158.9,,606.5,355.8,1307.429,378.42,,687.233,378.42,,687.233,3369.59,,
3969,10/20/2014,3001.766,1405.719,3001.766,,2222.17,470.4,198.871,691,988.52,91.45,1495,664,290,912.5,749.851,1856,363.4,429.9,588,434.5,160.7,379,1165.499,342.6,803,,292.5,,,,366.1,1358,1788,,2200,,393.5,118,232.498,405.8,,320.1,432,74.1,,,805,2180.306,116.3,,813.047,3632.368,125.3,165.8,682.5,990.012,2208,438.6,159.8,,602,353.1,1293.714,378.76,,685.404,378.76,,685.404,3351.15,,
3970,10/21/2014,3036.707,1400.814,3036.707,,2258.362,472.9,203.081,705.5,1000.48,88.9,1535,686,294,942,772.371,1889,363.3,439.6,599.5,439.3,165.7,384,1187.999,351.5,808.5,,294.5,,,,374.8,1391,1820,,2291,,398.4,118.5,234.361,407.8,,327.9,440,74.1,,,828.5,2220.624,119,,832.853,3608.312,129.6,175.6,685.417,1020.77,2273,449.3,162.1,,621,366.6,1308.571,386.58,,690.892,386.58,,690.892,3407.34,,
3971,10/22/2014,3052.59,1412.727,3052.59,,2194.423,465.3,202.564,719.5,1017.12,91.95,1547,702.5,293.7,948.5,754.164,1924,360,446.1,595,443.9,161.8,387.5,1196.999,352,784,,295.6,,,,375.4,1408,1874,,2258,,406,121.2,236.871,413.2,,332.9,448.7,74.15,,,828,2350.063,120.7,,842.756,3692.506,129.6,179.7,700.583,1033.265,2300,446.8,157.9,,631,374.3,1321.143,390.49,,703.698,390.49,,703.698,3424.78,,
3972,10/23/2014,3050.472,1412.727,3050.472,,2142.549,463.2,202.859,719,1015.04,89,1555,690,291.6,948.5,757.038,1930,351.4,443,595,445,161,387.8,1201.499,356,780.5,,297,,,,377.5,1403,1900,,2264,,412.6,121.2,228.773,415.6,,329.8,455.5,74.25,,,835,2364.916,119.4,,844.077,3737.181,131.3,178.4,680.167,1038.071,2251,444,153.1,,630,379,1322.286,392.19,,700.649,392.19,,700.649,3432.71,,
3973,10/24/2014,3050.472,1421.136,3050.472,,2146.168,468.2,203.819,714,1005.68,87.15,1536,668,292.8,943,728.769,1916,352.8,447.3,589.5,445,157.7,387,1203.749,358.4,766.5,,292.7,,,,379.6,1396,1813,,2250,,412.6,120.1,228.854,411.5,,331,457.8,73.9,,,830.5,2324.599,117.8,,830.873,3702.816,130,174.8,676.667,1026.537,2257,442.6,152.5,,630,377.5,1326.857,392.53,,700.649,392.53,,700.649,3418.09,,
3974,10/27/2014,3036.707,1391.003,3036.707,,2150.993,473.2,203.893,706,1014,85.5,1499,653.5,293.6,937,724.457,1923,350.3,446.3,580.5,445.2,157.1,385.9,1200.749,356.5,746,,293.4,,,,379.6,1402,1816,,2206,,406.6,118.3,229.502,400.9,,330.8,443.8,74,,,806,2334.148,118.1,,819.979,3724.294,128.2,176.8,681.917,1004.43,2236,439,151.7,,629.5,379.1,1340.571,387.94,,703.088,387.94,,703.088,3405.27,,
3975,10/28/2014,3036.707,1371.382,3036.707,,2166.676,485.1,204.853,711,1017.64,86.55,1490,661.5,295.7,951.5,733.561,1937,351.3,445,598.5,447,158.5,387.9,1216.499,355,757.5,,295,,,,381.4,1410,1838,,2232,,409.7,119.6,233.065,413.2,,335.6,453.3,74,,,814.5,2317.172,120.7,,818.989,3714.844,132,178.3,696.5,1010.197,2236,439.1,154.4,,634,392.1,1345.143,390.83,,705.527,390.83,,705.527,3425.41,,
3976,10/29/2014,3052.59,1377.689,3052.59,,2164.264,490.6,209.727,716,1025.96,89.65,1516,665.5,295.3,968,740.748,1940,356.4,448.6,589.5,451.3,154.6,392.1,1218.749,358,749,,299,,,,387.8,1420,1842,,2254,,411.7,119.5,241.001,421.5,,335.8,437.7,73,,,838.5,2337.331,120.4,,842.756,3682.197,129.8,180.4,704.667,1004.43,2238,442.3,156.5,,632,390.4,1342.857,394.74,,659.793,394.74,,659.793,3452.52,,
3977,10/30/2014,3063.178,1393.106,3063.178,,2085.848,510,212.164,716.5,1037.92,85.85,1507,660,293.4,966.5,712.479,1971,357.9,450.8,577,454.8,153,394.7,1230.749,351.5,716.5,,299.8,,,,388.6,1444,1869,,2256,,410.3,120.2,239.544,421.7,,335.3,435.4,73.5,,,810.5,2397.807,117.7,,824.931,3705.393,127.9,180.3,709.917,1000.585,2277,446.2,155.6,,640.5,393.1,1357.714,396.27,,671.379,396.27,,671.379,3458.91,,
3978,10/31/2014,3148.943,1390.303,3148.943,,2106.357,515,214.822,728.5,1046.241,84.15,1522,662,302.5,993.5,695.23,2015,360.5,455.4,594.5,462.8,153.7,402.4,1250.249,352.5,697.5,,302.5,,,,396.9,1463,1895,,2283,,418.6,123.8,241.082,434,,340.4,441.2,75.05,,,822,2434.941,123.3,,845.397,3749.208,129.2,183.3,707,1018.848,2280,451.1,154.8,,644.5,395.2,1382.857,409.87,,668.94,409.87,,668.94,3503.46,,
3979,11/3/2014,3153.178,1394.507,3153.178,,2089.467,530.5,211.942,720,1047.281,85.6,1520,665,295.5,1000,710.562,2010,360,451.5,584,461.8,154.5,401.6,1249.499,352,695,,295.5,,,,389.7,1458,1859,,2241,,422.9,123.4,250.233,430.4,,338,436.9,75.95,,,827.5,2428.575,122.6,,831.533,3766.391,126.2,181.8,706.417,1038.071,2256,447.5,155.1,,640.5,388.9,1432,406.3,,657.963,406.3,,657.963,3476.13,,
3980,11/4/2014,3136.237,1393.106,3136.237,,2102.738,540,211.204,727,1047.281,81.1,1455,632.5,293.3,981.5,686.126,2041,354.3,449,585,459.5,153.3,403.5,1244.999,352,697.5,,295.9,,,,391.2,1444,1871,,2165,,422.2,129.8,251.448,430.5,,341.9,436.5,73.9,,,810,2408.416,120.9,,815.358,3731.167,122.2,183.8,698.25,1008.275,2256,440,153.3,,632,395.3,1442.286,410.55,,658.573,410.55,,658.573,3458.54,,
3981,11/5/2014,3159.531,1380.492,3159.531,,2103.944,555,213.789,737,1048.321,79.75,1489,655,285,1006,718.707,2075,351.8,451.7,580.5,464,153.3,411.4,1258.499,353,684.5,,300.2,,,,397.6,1462,1970,,2187,,433.1,132.5,252.663,442,,342.2,443.3,73.85,,,813.5,2414.782,123.8,,834.504,3729.449,121.9,189.4,710.5,1014.042,2248,473.2,162.4,,645,399.5,1446.857,416.5,,658.573,416.5,,658.573,3500.83,,
3982,11/6/2014,3181.766,1390.303,3181.766,,2100.325,530,216.816,738,1043.121,78.5,1510,669.5,290.9,1033,731.165,2049,351.7,447,587,464,155.9,411,1249.499,351,699.5,,303.4,,,,398.8,1437,1882,,2177,,431,131.9,258.655,447.2,,340.7,452.3,73.55,,,818.5,2393.563,124.5,,840.446,3737.181,122.7,190,698.25,1045.761,2245,476.7,172.5,,645,404.1,1448,423.47,,656.134,423.47,,656.134,3505.73,,
3983,11/7/2014,3195.531,1416.931,3195.531,,2260.775,534.5,214.306,727.5,1045.201,79.85,1529,671,291,1042,756.559,2045,352.1,445,573,463.9,161.8,409.7,1256.249,351,734,,302.2,,,,400,1410,1872,,2200,,423.9,129.3,256.793,442.7,,341.7,462.9,73.95,,,814.5,2503.904,125.6,,855.63,3698.52,124.3,187.3,711.667,1074.596,2228,476.2,168.4,,653,403.4,1464,426.02,,672.598,426.02,,672.598,3510.98,,
3984,11/10/2014,3248.472,1421.136,3248.472,,2352.46,544.5,214.306,728.5,1064.961,77.9,1540,685.5,293.3,1044,848.075,2054,358.5,447.3,585.5,465,165.3,412.9,1274.999,355.9,735,,300.6,,,,407,1448,1900,,2227,,424.6,133.8,174.11,451.1,,342.3,458.5,74,,,821,2503.904,126.6,,865.864,3730.308,128.2,190,733.833,1093.819,2284,484.1,170.6,,656.5,401.1,1478.857,433.84,,677.477,433.84,,677.477,3535.46,,
3985,11/11/2014,3268.59,1443.56,3268.59,,2282.49,536.5,215.044,736.5,1075.361,79.3,1558,677,294.3,1020,881.135,2050,363,449.4,589,465.5,163.4,412,1280.249,359.7,729.5,,302.7,,,,405,1460,1914,,2220,,422,134.5,173.22,446,,342.3,458,74,,,796.5,2554.831,126.5,,864.213,3795.601,125.8,185.5,733.833,1089.975,2292,482.6,174,,627,409,1504,433.84,,683.575,433.84,,683.575,3543.53,,
3986,11/12/2014,3276.002,1421.136,3276.002,,2261.981,538,214.601,729,1076.401,80.2,1545,672.5,292.9,985,879.219,2025,360.4,451.1,586.5,466.7,159.8,413,1291.499,361,729,,297,,,,402.2,1460,1898,,2199,,423.8,133,173.867,426.9,,340.9,466.3,73.65,,,796.5,2553.77,125.3,,864.213,3801.615,129.6,184.9,742.583,1093.819,2294,478.5,173,,627.5,404.3,1509.714,432.82,,639.06,432.82,,639.06,3535.34,,
3987,11/13/2014,3310.943,1419.734,3310.943,,2184.772,533,215.635,731,1082.641,77.9,1542,655,291.8,986,865.803,2053,361.1,450.6,585,469.8,158.7,415.9,1282.499,366.6,726,,300.6,,,,409.7,1483,1934,,2155,,422.9,135.7,174.272,432.3,,340.1,468.6,70,,,785.5,2595.148,124.6,,867.184,3804.192,132,184.4,747.25,1079.402,2324,479.8,176.8,,630,413.5,1514.286,436.9,,643.328,436.9,,643.328,3546.75,,
3988,11/14/2014,3332.119,1422.538,3332.119,,2179.947,523.5,215.118,734.5,1085.761,78.9,1594,665,296.9,985.5,888.322,2055,365.1,449.8,583.5,471,156.9,418,1281.749,368.4,720.5,,298.3,,,,412.8,1483,1907,,2127,,424.9,135.5,171.681,441.6,,343,467.5,69.9,,,791.5,2602.575,127.3,,866.524,3823.952,134.4,186.5,751.333,1106.315,2360,480,179.5,,629,411.8,1513.143,440.81,,650.036,440.81,,650.036,3555.51,,
3989,11/17/2014,3321.531,1451.969,3321.531,,2179.947,532,215.635,737,1096.161,77.7,1581,677.5,298.2,985.5,870.594,2071,364.9,448.6,580,470.3,155.8,415.5,1271.999,367.9,736.5,,298.6,,,,415.8,1497,1918,,2047,,426.4,135,172.167,443.8,,342.4,467.7,68.45,,,809,2572.868,125.2,,856.621,3849.726,137.8,188.9,744.333,1105.354,2365,478.2,181.5,,635.5,417,1499.429,441.32,,644.548,441.32,,644.548,3562.94,,
3990,11/18/2014,3363.884,1433.75,3363.884,,2292.141,541,214.232,749,1099.281,77.35,1578,676.5,302.2,995.5,897.426,2087,364.4,452,600,472.5,164.3,417.3,1256.999,369,747.5,,300.4,,,,421.7,1510,1906,,2042,,429.5,135.4,170.061,447.9,,345.7,469.2,68.9,,,797,2587.721,125.5,,864.543,3829.107,142.7,189.5,751.333,1117.849,2374,473.2,182.1,,651,425,1513.143,446.76,,649.426,446.76,,649.426,3581.01,,
3991,11/19/2014,3337.413,1433.75,3337.413,,2268.013,538.5,215.266,750.5,1100.321,76.25,1579,679,304.5,977,863.407,2072,365,438,594.5,472.7,167.4,416,1269.749,366.1,731,,298.6,,,,420.7,1485,1927,,2068,,386,134.2,155.89,444.8,,346.7,430,69.35,,,781.5,2591.965,125.2,,846.718,3811.065,141.7,190.1,735,1102.47,2362,479.6,182.2,,653.5,427.2,1529.143,443.02,,642.719,443.02,,642.719,3571.88,,
3992,11/20/2014,3537.531,1379.385,3537.531,,2157.025,539,214.232,745.5,1107.601,71.45,1574,692,302.1,979,868.198,2084,362.5,437.6,595,475.9,160.9,418,1274.249,367,725,,293.9,,,,423.2,1492,1918,,2030,,399.3,135.9,144.957,446.4,,345.1,429.7,69.05,,,752,2582.417,125,,828.232,3798.178,138.6,189.5,722.167,1132.267,2384,482.3,183.3,,638,422.6,1531.429,445.4,,644.548,445.4,,644.548,3564.14,,
3993,11/21/2014,3522.708,1463.97,3522.708,,2328.333,554,217.629,747.5,1104.481,73.25,1603,695,305.5,1012,880.177,2103,358.9,430.9,596.5,477.9,162.6,417.9,1262.249,363.5,763.5,,292,,,,428,1493,1894,,2112,,405,136.7,137.669,455.2,,347.8,430.6,69.95,,,810,2634.404,127.1,,837.145,3790.446,149.4,192.8,723.917,1146.684,2432,487.9,186.5,,635,419.9,1536,447.78,,647.597,447.78,,647.597,3599.11,,
3994,11/24/2014,3506.825,1462.668,3506.825,,2252.33,582,215.118,747.5,1106.561,71.15,1605,682,303.8,958.5,861.97,2172,339.6,435.8,589.5,476.5,163.1,418.5,1259.999,364.8,746,,285.8,,,,430.1,1497,1886,,2065,,406.4,139.5,135.887,454.2,,347.5,423,69.15,,,806,2572.868,127.6,,843.747,3811.924,153.8,192.6,702.333,843.433,2459,485.5,187,,630,426.5,1532.571,444.55,,646.987,444.55,,646.987,3590.99,,
3995,11/25/2014,3516.355,1479.585,3516.355,,2222.17,595,219.106,752,1116.961,71.8,1595,680,291.3,968,846.637,2199,340.1,437.1,597,477,176.8,419.8,1258.499,359,747.5,,284.7,,,,436.6,1509,1898,,2074,,412.1,142,141.88,457.7,,349.2,426.6,66.45,,,823,2615.307,129.8,,859.262,3838.557,162.6,195,708.75,856.409,2492,492.5,181.1,,629.5,419.8,1564.571,452.54,,651.866,452.54,,651.866,3595.91,,
3996,11/26/2014,3516.355,1473.079,3516.355,,2246.298,600,220.139,754.5,1102.401,70.45,1591,679.5,298.7,984,832.263,2219,337.3,436.2,608,476.5,184.7,419.3,1269.749,357.4,755,,286.2,,,,437.7,1506,1905,,2058,,414,142.9,141.556,453.4,,348.4,423.1,67.1,,,815,2615.307,128.2,,869.495,3824.811,152.3,193.5,713.417,864.579,2504,491.8,180.9,,639,418.5,1521.143,455.94,,646.987,455.94,,646.987,3593.62,,
3997,11/27/2014,3520.59,1516.022,3520.59,,2167.883,600,222.65,766.5,1106.561,70.4,1571,640,301.7,986,801.119,2231,338.5,442.8,606.5,479,182.7,421.1,1270.499,366.7,731,,287.7,,,,439,1520,1947,,1960,,416.8,143.4,143.904,455.8,,357.6,420.6,66.6,,,788,2614.246,130.3,,870.155,3884.091,152,194.4,709.917,810.753,2565,496.8,178,,644,423,1538.286,456.96,,650.646,456.96,,650.646,3594.62,,
3998,11/28/2014,3521.649,1484.791,3521.649,,2099.119,599,222.724,768,1133.601,68.4,1533,591.5,312,975.5,778.6,2255,335,445.2,609.5,479.4,183.3,421,1341.749,379,712,,284.6,,,,444,1533,1961,,1876,,416.8,143.1,141.961,449.9,,356.9,417.8,67.2,,,729.5,2603.636,132.8,,853.98,3940.793,149.3,200.4,704.083,792.971,2567,503,178.5,,660.5,423.3,1542.857,458.15,,652.475,458.15,,652.475,3593.32,,
3999,12/1/2014,3542.825,1480.887,3542.825,,2076.197,595.5,219.179,771.5,1141.921,68,1548,596.5,311.8,960,765.663,2222,347.2,440.4,601.5,473.1,191.1,415.7,1355.999,371.1,719,,281.6,,,,437,1540,1960,,1829,,405.6,140.3,141.232,457.5,,353.6,418.1,66.25,,,694.5,2722.465,131.1,,833.513,3949.384,145.2,195.9,708.167,776.631,2532,502,176.7,,671,428.5,1553.143,454.58,,643.328,454.58,,643.328,3558.94,,
4000,12/2/2014,3521.649,1476.983,3521.649,,2149.787,598.5,222.65,777,1148.161,68,1579,620.5,318.3,989.5,798.244,2254,350,442.6,602.5,479.2,190.6,421.4,1355.999,381.5,727,,285.1,,,,442,1525,1961,,1827,,412.7,145.6,139.288,460.4,,357.2,405.5,66.9,,,704,2700.185,133.3,,833.183,3977.735,141,197.7,696.5,780.956,2544,504.5,182.9,,672.5,435.3,1562.286,460.19,,651.256,460.19,,651.256,3601.13,,
4001,12/3/2014,3524.825,1488.695,3524.825,,2159.438,598,222.798,771.5,1140.881,68.6,1574,616,317.3,992.5,802.557,2227,351.4,444.9,585.5,477.5,186.8,420.5,1357.499,383.9,737.5,,284.4,,,,450,1540,2000,,1798,,418.1,144.8,138.155,461.7,,353.4,398,66.95,,,699.5,2688.514,134.5,,830.542,3933.92,140.5,192.1,692.417,775.189,2468,502,184.1,,690.5,438.3,1563.429,462.74,,640.889,462.74,,640.889,3588.67,,
4002,12/4/2014,3540.708,1489.996,3540.708,,2207.694,599,221.395,770.5,1131.521,62.95,1569,604,318,993.5,797.765,2196,357.8,445.2,579.5,475.9,184.7,419.3,1346.249,386.2,729.5,,283.8,,,,446.9,1581,2032,,1800,,413,146.3,137.021,461,,349.8,405,66.85,,,688.5,2700.185,136.6,,840.115,3947.666,141.1,194,691.833,760.772,2505,501.5,182.5,,685.5,439.7,1682.286,462.4,,638.45,462.4,,638.45,3573.47,,
4003,12/5/2014,3609.531,1512.118,3609.531,,2148.581,597,224.423,775.5,1148.161,64.7,1558,602.5,328.2,991,803.994,2251,356.7,450.9,583.5,481.1,195.6,422.2,1354.499,392.3,719.5,,286,,,,457.8,1613,2037,,1838,,416.8,148.4,136.697,467.7,,350.5,404.5,67.25,,,678.5,2768.087,139.9,,866.194,4016.395,140.3,193.4,705.25,747.796,2596,518,184.8,,699.5,444.1,1698.286,470.56,,643.328,470.56,,643.328,3607.25,,
4004,12/8/2014,3551.296,1509.516,3551.296,,2017.084,596.5,225.235,771.5,1139.841,64.35,1561,589.5,321.9,962.5,804.952,2243,355.6,452.9,575.5,478.5,193,423.1,1349.999,385.4,715.5,,283.6,,,,457.6,1591,2030,,1741,,418.8,149.9,134.834,461.7,,346,399.4,66.75,,,671.5,2751.112,143.2,,860.252,3974.298,139.8,191.5,688.333,737.223,2580,508.5,184.9,,693.5,437.6,1698.286,466.14,,644.548,466.14,,644.548,3574.3,,
4005,12/9/2014,3515.296,1471.778,3515.296,,1988.131,595,226.121,757.5,1123.201,66.2,1489,573.5,321.1,932.5,809.264,2155,347.3,448.9,562,473.3,189.6,416.9,1324.499,375.7,733,,279.9,,,,443.9,1555,2007,,1716,,414,149.1,133.053,444.8,,337.8,398.7,66.25,,,649.5,2721.404,139.9,,864.213,3882.372,138.9,190.4,690.083,713.193,2526,499.2,176.7,,674.5,431.1,1673.143,457.3,,629.303,457.3,,629.303,3502.88,,
4006,12/10/2014,3499.413,1367.673,3499.413,,1967.622,596,228.927,758,1118.001,61,1450,562.5,321.5,949,796.807,2198,350.6,459.9,566,473.8,189,418.3,1318.499,383.3,770,,277.9,,,,449.1,1559,2006,,1693,,418.9,150.4,133.62,438.6,,337.8,399,66.15,,,639,2709.734,140.5,,859.922,3925.328,139.6,190.7,678.417,689.164,2545,497.2,176.7,,675,429.6,1714.286,453.22,,632.962,453.22,,632.962,3491.02,,
4007,12/11/2014,3476.119,1398.904,3476.119,,1930.224,602.5,228.927,758,1104.481,57.35,1445,569,322.2,953,788.182,2155,346.5,455.7,564.5,471.3,189,417,1310.999,381.9,745,,274.4,,,,434.9,1573,2028,,1695,,420,149.1,133.053,423.9,,335,397.9,71.2,,,619,2709.734,141,,844.737,3956.257,134.2,191.4,669.083,695.892,2511,491.4,174.8,,666,435.9,1710.857,449.31,,627.474,449.31,,627.474,3470.9,,
4008,12/12/2014,3389.296,1393.699,3389.296,,1892.826,595,226.269,743,1090.961,55.8,1421,566.5,314.9,921.5,766.142,2105,340.1,444.2,508.5,463,184,407.4,1298.249,378.4,732.5,,265.4,,,,423,1520,1989,,1699,,415,142,131.109,410,,328.2,393.6,73,,,587,2670.478,138.9,,809.086,3828.248,130.9,187.7,667.333,651.678,2480,481.2,171,,655,421.6,1670.857,434.01,,615.278,434.01,,615.278,3389.49,,
4009,12/15/2014,3361.766,1374.18,3361.766,,1863.873,593,228.189,730.5,1080.561,49.62,1405,565.5,319.6,909,770.933,2056,339.9,436.3,470.4,460.1,179.2,406.9,1301.999,373.6,712,,262.1,,,,413.8,1493,1982,,1710,,409.4,140.8,127.951,400.8,,322.4,389.9,71,,,566,2674.721,136.6,,803.804,3809.347,120.1,189,657.417,643.989,2453,472.9,168.3,,652,425.6,1699.429,425.85,,611.01,425.85,,611.01,3332.06,,
4010,12/16/2014,3493.06,1358.564,3493.06,,1837.332,605,236.386,739,1095.121,48.63,1456,581,322.2,940,793.453,2128,345.3,441.8,461.4,463.2,188.4,410.6,1341.749,370.4,704.5,,270,,,,422,1527,1987,,1782,,418.5,144.7,129.004,404,,329.2,397.2,71.5,,,544,2735.197,138.5,,822.95,3843.712,118.2,191,657.417,661.29,2514,487.3,169.9,,666,426.7,1720,439.62,,649.426,439.62,,649.426,3404.22,,
4011,12/17/2014,3448.59,1337.743,3448.59,,1844.57,604,232.546,737.5,1100.321,49.12,1466,604,318.8,952.5,794.89,2131,342.3,460.9,462.4,462.3,191.7,407.5,1351.499,370.9,707.5,,266.5,,,,422.4,1510,1960,,1830,,438,149.6,129.166,408.6,,326.2,394.2,71.95,,,581.5,2729.892,139.1,3486.328,827.902,3844.571,129.1,192.7,679,672.824,2501,484,167,,666,439.7,1690.286,437.41,,642.719,437.41,,642.719,3407.04,,
4012,12/18/2014,3555.531,1350.756,3555.531,,1998.988,588,238.232,753.5,1130.481,47.91,1513,614.5,323.4,988.5,818.847,2216,352.3,469,446.3,468,198.2,413.7,1352.249,389.5,715.5,,271.9,,,,436.4,1535,2043,,1870,,445.1,151,134.267,431.4,,331.3,405.4,72.25,,,582,2809.465,144,3486.328,845.067,3975.157,129.4,194.7,688.917,693.97,2433,501,170,,685.5,448.1,1720,451.86,,662.842,451.86,,662.842,3474.92,,
4013,12/19/2014,3548.119,1384.59,3548.119,,2094.293,550,236.903,767.5,1129.441,50.5,1537,608,324.2,1002,854.303,2210,353.9,475.1,441,473.2,201.9,417.1,1356.749,389.1,739,,272.7,,,,448.8,1577,2032,,1905,,449.4,155.5,123.902,429.3,,335.5,413.7,71.9,,,586,2761.722,144.2,3390.431,862.563,4024.987,130.1,191.7,697.667,694.45,2487,511.5,176.2,,693.5,461.6,1699.429,457.47,,656.134,457.47,,656.134,3515.7,,
4014,12/22/2014,3610.59,1418.424,3610.59,,2044.831,573,239.931,779,1151.281,50.5,1541,596.5,330.1,1009,838.492,2247,357.5,476.5,453.4,473,203.7,421.7,1375.499,391.7,714,,277.3,,,,450.5,1593,2061,,1874,,455.5,157.4,126.817,435,,338.4,415.9,73.5,,,575.5,2792.49,146.2,3313.095,863.553,4067.084,142.7,201.8,700.583,677.149,2489,514.5,176,,696,460.9,1720,461.21,,665.891,461.21,,665.891,3533.33,,
4015,12/23/2014,3629.649,1404.11,3629.649,,2059.308,555.5,241.703,775.5,1155.441,52.5,1528,612.5,333.6,1010,861.97,2238,360.9,478.7,454.8,476.6,207.1,425.9,1375.499,394.3,725.5,,282.5,,,,451,1572,1985,,1912,,458.4,158.1,132.081,436.4,,338.5,422.2,76.25,,,594,2790.368,147.1,3368.777,880.388,4101.448,149.2,205.7,702.333,693.97,2490,519.5,180.4,,712,463.6,1721.143,461.38,,667.72,461.38,,667.72,3546.56,,
4016,12/24/2014,3595.766,1440.546,3595.766,,2035.18,544,239.783,781.5,1160.641,49.25,1532,607.5,333.1,1015,878.26,2240,356.6,480.1,452,476,208.1,424.5,1378.499,395,730,,284.7,,,,448.4,1567,2010,,1927,,457.7,158.5,129.894,435.3,,336.1,423.1,77,,,574,2754.295,146.1,3368.777,878.738,4083.407,151.5,206.2,695.917,695.412,2501,516,181.7,,709,464.5,1720,457.3,,663.452,457.3,,663.452,3552.11,,
